,거리,치안센터명,item_id
602,0.39895790500348455,신설치안센터,33478422
603,0.3966053870479052,신설치안센터,33038820
604,0.27288283997759394,보문치안센터,33336633
605,0.15820828607728982,보문치안센터,33446310
606,0.24221888850604303,보문치안센터,32638949
607,0.37913031960942767,용두치안센터,33032537
608,0.44302879056156763,신설치안센터,33478437
609,0.06220931149116302,보문치안센터,33374990
610,0.39599258659523856,신설치안센터,33458016
611,0.9564696475078559,DDP치안센터,33196606
612,0.4452974086076034,신설치안센터,33358106
613,0.4215588029036422,신설치안센터,33456901
614,0.39748148422459667,신설치안센터,33383014
615,0.3556866751655743,신설치안센터,33189240
616,0.3981528878683627,신설치안센터,33392900
617,0.12093361068840709,용두치안센터,33307253
