MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,TOTAL,위도,경도
서울특별시,11,11170,용산구,1,37.540969349234985,126.96459327920566
서울특별시,11,11170,용산구,1,37.54006841278526,126.96460568680158
서울특별시,11,11170,용산구,1,37.52859973160134,126.99304822139725
서울특별시,11,11170,용산구,1,37.53844260865603,126.98499568566172
서울특별시,11,11170,용산구,1,37.54209466878615,126.99060433559568
서울특별시,11,11170,용산구,1,37.53131217004374,126.9941433379212
서울특별시,11,11170,용산구,1,37.53677522989724,127.00085933630663
서울특별시,11,11170,용산구,1,37.53769521942394,127.00311016342323
서울특별시,11,11200,성동구,1,37.56040705824286,127.02544631602677
서울특별시,11,11200,성동구,1,37.540742561604546,127.04493796761795
서울특별시,11,11230,동대문구,1,37.57760840835708,127.03541232947072
서울특별시,11,11230,동대문구,1,37.58572616063109,127.03644030546684
서울특별시,11,11230,동대문구,1,37.58665466494598,127.03982519690318
서울특별시,11,11290,성북구,1,37.592547282352086,126.9899261471653
서울특별시,11,11290,성북구,1,37.593525061869045,126.99897194238514
서울특별시,11,11290,성북구,1,37.61155335429914,126.99986401063184
서울특별시,11,11290,성북구,1,37.61247338327455,127.00211705636092
서울특별시,11,11290,성북구,1,37.61330729886346,126.9941772723538
서울특별시,11,11290,성북구,1,37.599907790025064,127.00794652982172
서울특별시,11,11290,성북구,1,37.595393610155845,127.00687380743621
서울특별시,11,11290,성북구,1,37.615233215954404,127.00887653094311
서울특별시,11,11290,성북구,1,37.582884088894794,127.01949360877195
서울특별시,11,11290,성북구,1,37.594680225842914,127.02953102853542
서울특별시,11,11290,성북구,1,37.59463374417858,127.0238696841743
서울특별시,11,11290,성북구,1,37.60918754004559,127.04066948803178
서울특별시,11,11290,성북구,1,37.61637675195904,127.0383120996867
서울특별시,11,11305,강북구,1,37.646841444622396,127.01752390550996
서울특별시,11,11305,강북구,1,37.65037913964131,127.00954486482888
서울특별시,11,11305,강북구,1,37.61538337208356,127.02699779426338
서울특별시,11,11305,강북구,1,37.61805825274133,127.02356485672861
서울특별시,11,11305,강북구,1,37.623473222659776,127.02462716656451
서울특별시,11,11305,강북구,1,37.63790688088108,127.02670542192728
서울특별시,11,11305,강북구,1,37.64327519418871,127.02210318064591
서울특별시,11,11305,강북구,1,37.64594989945497,127.01866876533421
서울특별시,11,11320,도봉구,1,37.65316675761529,127.01970748753934
서울특별시,11,11320,도봉구,1,37.67126012248663,127.02853897602245
서울특별시,11,11320,도봉구,1,37.66864971367846,127.0399079915423
서울특별시,11,11380,은평구,1,37.606207658530124,126.90480042767763
서울특별시,11,11380,은평구,1,37.601744892135166,126.90939554495893
서울특별시,11,11380,은평구,1,37.610722665712395,126.9058670982288
서울특별시,11,11380,은평구,1,37.61701855471458,126.90464248674219
서울특별시,11,11380,은평구,1,37.6064353334888,126.92971337841813
서울특별시,11,11380,은평구,1,37.60369158372637,126.92522246507654
서울특별시,11,11380,은평구,1,37.6145640168207,126.9318627076096
서울특별시,11,11410,서대문구,1,37.56670250861862,126.92009227633775
서울특별시,11,11410,서대문구,1,37.585632100948146,126.9209521816689
서울특별시,11,11410,서대문구,1,37.55777543226206,126.92927519272259
서울특별시,11,11410,서대문구,1,37.5596282586969,126.93490803520129
서울특별시,11,11410,서대문구,1,37.56148082003029,126.94054116204917
서울특별시,11,11410,서대문구,1,37.55963842207053,126.93603974187506
서울특별시,11,11410,서대문구,1,37.56596519439691,126.93821401359337
서울특별시,11,11410,서대문구,1,37.560670488520614,126.95073939692985
서울특별시,11,11440,마포구,1,37.583441444112005,126.87909199126558
서울특별시,11,11440,마포구,1,37.55929730488443,126.89869372548489
서울특별시,11,11440,마포구,1,37.56650461428384,126.89858803072491
서울특별시,11,11440,마포구,1,37.57902223455176,126.88821510929667
서울특별시,11,11440,마포구,1,37.555714653985106,126.9010098266931
서울특별시,11,11440,마포구,1,37.559391508027986,126.90887894003032
서울특별시,11,11440,마포구,1,37.56391691083199,126.91107702184878
서울특별시,11,11440,마포구,1,37.56292197338517,126.90090436868945
서울특별시,11,11440,마포구,1,37.55680268875297,126.92136640835157
서울특별시,11,11440,마포구,1,37.553137027243416,126.91462853044273
서울특별시,11,11440,마포구,1,37.56218759309363,126.91902530622917
서울특별시,11,11440,마포구,1,37.561224550203846,126.91224792880283
서울특별시,11,11440,마포구,1,37.5594848327907,126.91906420181022
서울특별시,11,11440,마포구,1,37.549677328136426,126.9305222889638
서울특별시,11,11440,마포구,1,37.54254109770227,126.93854497729039
서울특별시,11,11440,마포구,1,37.541680601093,126.9430834467267
서울특별시,11,11440,마포구,1,37.54438339074119,126.94304544319124
서울특별시,11,11440,마포구,1,37.54529440257743,126.94416426699979
서울특별시,11,11440,마포구,1,37.55338258430823,126.94178711329859
서울특별시,11,11440,마포구,1,37.546245582588966,126.94980915149148
서울특별시,11,11440,마포구,1,37.549919210913856,126.95767975570936
서울특별시,11,11470,양천구,1,37.52166540317099,126.82684373252059
서울특별시,11,11470,양천구,1,37.530752496605295,126.83462175200722
서울특별시,11,11470,양천구,1,37.52187615227369,126.84833457613237
서울특별시,11,11470,양천구,1,37.52463368081166,126.85394890810453
서울특별시,11,11470,양천구,1,37.52118208094985,126.86983918019025
서울특별시,11,11470,양천구,1,37.525686635520735,126.86977148144588
서울특별시,11,11470,양천구,1,37.52850735587501,126.88217419751943
서울특별시,11,11500,강서구,2,37.56281137452029,126.79677209127439
서울특별시,11,11500,강서구,1,37.55754319845715,126.81043818195508
서울특별시,11,11500,강서구,1,37.57554953130043,126.80902073366012
서울특별시,11,11500,강서구,1,37.57559496223832,126.81354833202366
서울특별시,11,11500,강서구,1,37.53167561975705,126.83687027656947
서울특별시,11,11500,강서구,1,37.54426596113621,126.83441218483813
서울특별시,11,11500,강서구,1,37.55776825454152,126.83307083816479
서울특별시,11,11500,강서구,1,37.57041415681221,126.83627028636754
서울특별시,11,11500,강서구,1,37.53266498659253,126.84590643535944
서울특별시,11,11500,강서구,1,37.55969198244647,126.84549120654424
서울특별시,11,11500,강서구,1,37.55540580444291,126.86819267370852
서울특별시,11,11500,강서구,1,37.552724677920075,126.87049654945527
서울특별시,11,11500,강서구,1,37.55538416836217,126.86592944035989
서울특별시,11,11530,구로구,1,37.49833115487618,126.8362548847514
서울특별시,11,11530,구로구,1,37.49036634153451,126.85107835566963
서울특별시,11,11530,구로구,1,37.49927636971029,126.84076398472796
서울특별시,11,11530,구로구,1,37.50018832612444,126.84188088042188
서울특별시,11,11530,구로구,1,37.4916016731672,126.88611480929168
서울특별시,11,11530,구로구,1,37.49881965269456,126.88713893366537
서울특별시,11,11530,구로구,1,37.506906675264645,126.8847572505614
서울특별시,11,11530,구로구,1,37.51406068210844,126.87899542328674
서울특별시,11,11530,구로구,1,37.48356743418339,126.89414852652807
서울특별시,11,11530,구로구,2,37.48445781154611,126.89300474198068
서울특별시,11,11530,구로구,1,37.485390345304374,126.8963832107998
서울특별시,11,11530,구로구,1,37.48800860205443,126.88729872479973
서울특별시,11,11530,구로구,2,37.48895187029048,126.89180790033133
서울특별시,11,11545,금천구,1,37.46906799100531,126.88531751016856
서울특별시,11,11545,금천구,2,37.47353002674782,126.88072931617221
서울특별시,11,11545,금천구,1,37.47622211822985,126.87955873367684
서울특별시,11,11545,금천구,1,37.481648983568775,126.88173934275332
서울특별시,11,11545,금천구,1,37.47543800970263,126.89200671397599
서울특별시,11,11560,영등포구,1,37.523123177263905,126.8845168181992
서울특별시,11,11560,영등포구,1,37.4962329586415,126.89961694931631
서울특별시,11,11560,영등포구,1,37.500727078831865,126.89842029664722
서울특별시,11,11560,영등포구,1,37.50613261526301,126.89834117685123
서울특별시,11,11560,영등포구,1,37.515057405003986,126.88916111735665
서울특별시,11,11560,영등포구,1,37.51691209205353,126.89478973301547
서울특별시,11,11560,영등포구,1,37.52227533958546,126.89018579938337
서울특별시,11,11560,영등포구,1,37.52860291772697,126.89235516790183
서울특별시,11,11560,영등포구,1,37.538491828897996,126.88994640886777
서울특별시,11,11560,영등포구,1,37.537654284994325,126.89674786265401
서울특별시,11,11560,영등포구,1,37.497144369727685,126.9007345304913
서울특별시,11,11560,영등포구,1,37.4935616096341,126.90304854005124
서울특별시,11,11560,영등포구,1,37.5169751559797,126.90157601986643
서울특별시,11,11560,영등포구,1,37.52327111787593,126.90035277835744
서울특별시,11,11560,영등포구,1,37.5216666455554,126.92187044919193
서울특별시,11,11560,영등포구,1,37.52081700617563,126.9275389409555
서울특별시,11,11590,동작구,1,37.498324360495324,126.93125220628129
서울특별시,11,11590,동작구,1,37.50185649020656,126.9232852231009
서울특별시,11,11590,동작구,1,37.50188724187865,126.9266777145406
서울특별시,11,11590,동작구,1,37.5073642168292,126.93451703259643
서울특별시,11,11590,동작구,1,37.50746528104975,126.94582622924584
서울특별시,11,11590,동작구,1,37.49854591560417,126.95612948771657
서울특별시,11,11590,동작구,1,37.5093671413184,126.9571105159287
서울특별시,11,11590,동작구,1,37.47883392657546,126.96883960265741
서울특별시,11,11590,동작구,1,37.477100541989714,126.97677757728412
서울특별시,11,11590,동작구,1,37.48342666733968,126.97895307550924
서울특별시,11,11590,동작구,1,37.48158576502251,126.97445531907087
서울특별시,11,11590,동작구,1,37.49326870231672,126.97090370069598
서울특별시,11,11590,동작구,1,37.49331761244891,126.97655729454767
서울특별시,11,11620,관악구,1,37.48364095850996,126.90206234184501
서울특별시,11,11620,관악구,1,37.482025721594574,126.9224380601699
서울특별시,11,11620,관악구,1,37.489222904439266,126.92120430224574
서울특별시,11,11620,관악구,1,37.474920387016155,126.93384538992252
서울특별시,11,11620,관악구,1,37.49014438268938,126.92345270124865
서울특별시,11,11620,관악구,1,37.487472320973936,126.92688317602429
서울특별시,11,11620,관악구,1,37.46869473166783,126.94297728691895
서울특별시,11,11620,관악구,1,37.47136729108006,126.93954824860113
서울특별시,11,11620,관악구,1,37.485772196108464,126.93821474654531
서울특별시,11,11620,관악구,1,37.48222896455481,126.94504878205973
서울특별시,11,11620,관악구,1,37.48221890514451,126.94391824058542
서울특별시,11,11620,관악구,1,37.489386060172386,126.93929458959654
서울특별시,11,11620,관악구,1,37.48135813704847,126.94845298510081
서울특별시,11,11620,관악구,1,37.481428020738235,126.95636670788308
서울특별시,11,11620,관악구,1,37.473378987533955,126.96326148534733
서울특별시,11,11620,관악구,1,37.472478041074446,126.96327387867694
서울특별시,11,11650,서초구,1,37.48981081923571,126.98791294703756
서울특별시,11,11650,서초구,1,37.49340496907148,126.98673379779423
서울특별시,11,11650,서초구,1,37.50604719117352,126.98995680375529
서울특별시,11,11650,서초구,1,37.48451053783547,127.00042208728254
서울특별시,11,11650,서초구,1,37.48544001912645,127.003801964876
서울특별시,11,11650,서초구,2,37.50347808331444,127.00582538052693
서울특별시,11,11650,서초구,1,37.50788752255457,126.99445640788916
서울특별시,11,11650,서초구,1,37.49091194727555,127.01164534132486
서울특별시,11,11650,서초구,1,37.50807709419909,127.01707543635683
서울특별시,11,11650,서초구,1,37.51167153996266,127.01589737163211
서울특별시,11,11650,서초구,1,37.51527535920121,127.01585025495302
서울특별시,11,11650,서초구,1,37.519770739542366,127.01466021468715
서울특별시,11,11650,서초구,1,37.49103347564237,127.02634443393227
서울특별시,11,11650,서초구,1,37.498194622309995,127.02059721561275
서울특별시,11,11650,서초구,1,37.49998719834445,127.01944294696519
서울특별시,11,11650,서초구,1,37.50000586860637,127.02170461898577
서울특별시,11,11650,서초구,1,37.46673523622244,127.03004964119664
서울특별시,11,11650,서초구,1,37.47311556385596,127.03901198442757
서울특별시,11,11650,서초구,1,37.47936720512836,127.03214839879423
서울특별시,11,11680,강남구,1,37.52069046380229,127.01691071091378
서울특별시,11,11680,강남구,1,37.499123536455926,127.02397796905667
서울특별시,11,11680,강남구,1,37.51531280691545,127.02037451874472
서울특별시,11,11680,강남구,1,37.52525129352956,127.02363915477297
서울특별시,11,11680,강남구,1,37.488441138247296,127.03994734551954
서울특별시,11,11680,강남구,1,37.49376414626991,127.02970173297325
서울특별시,11,11680,강남구,1,37.49745992677657,127.04096333005371
서울특별시,11,11680,강남구,1,37.503730018373076,127.03635942636276
서울특별시,11,11680,강남구,1,37.5136129764194,127.03283943879201
서울특별시,11,11680,강남구,1,37.51088239007718,127.02948115044671
서울특별시,11,11680,강남구,1,37.52177674918532,127.03952225668046
서울특별시,11,11680,강남구,1,37.519938111894135,127.03502068143787
서울특별시,11,11680,강남구,1,37.52714577883523,127.0349282512077
서울특별시,11,11680,강남구,1,37.53073117810218,127.03261941496564
서울특별시,11,11680,강남구,1,37.5038575449111,127.05219204275801
서울특별시,11,11680,강남구,3,37.51013714814004,127.04871966236449
서울특별시,11,11680,강남구,3,37.5073796590235,127.04196807286733
서울특별시,11,11680,강남구,1,37.51375006672777,127.04980517929255
서울특별시,11,11680,강남구,1,37.508344281574246,127.04987339872122
서울특별시,11,11680,강남구,2,37.50828974840156,127.04308757796467
서울특별시,11,11680,강남구,1,37.50739790111186,127.04422998288983
서울특별시,11,11680,강남구,2,37.521831503814774,127.04630929160618
서울특별시,11,11680,강남구,1,37.52812001929226,127.04396682428802
서울특별시,11,11200,성동구,1,37.54447289229781,127.0607334397208
서울특별시,11,11200,성동구,1,37.550779621966086,127.06065465964714
서울특별시,11,11215,광진구,1,37.54815694754021,127.07087262225436
서울특별시,11,11215,광진구,1,37.55538236379684,127.0730469284783
서울특별시,11,11215,광진구,1,37.55265289514336,127.06968530851384
서울특별시,11,11215,광진구,1,37.555461519846475,127.08323215472967
서울특별시,11,11215,광진구,1,37.558173158690295,127.08433092918348
서울특별시,11,11215,광진구,1,37.55998382141302,127.08544074306016
서울특별시,11,11215,광진구,1,37.57073402864866,127.07738569718268
서울특별시,11,11215,광진구,1,37.54018865095685,127.0890761675454
서울특별시,11,11215,광진구,1,37.54108962061128,127.08906525751708
서울특별시,11,11215,광진구,1,37.54471951518574,127.09241621389138
서울특별시,11,11215,광진구,1,37.54379252872705,127.08903252451474
서울특별시,11,11215,광진구,1,37.5501942478673,127.10140392198171
서울특별시,11,11230,동대문구,1,37.5722851322555,127.0456691536398
서울특별시,11,11230,동대문구,1,37.58758307319325,127.04321017429217
서울특별시,11,11230,동대문구,1,37.58763769681206,127.05000318672992
서울특별시,11,11230,동대문구,1,37.59215152473928,127.05107842204814
서울특별시,11,11230,동대문구,1,37.59480893021212,127.04538286155582
서울특별시,11,11230,동대문구,1,37.59393528170118,127.04879111286724
서울특별시,11,11230,동대문구,1,37.56519497804033,127.06047449859538
서울특별시,11,11230,동대문구,1,37.567915766109465,127.06270445478239
서울특별시,11,11230,동대문구,1,37.57150168493595,127.06039563772978
서울특별시,11,11230,동대문구,1,37.571528541394024,127.0637914280703
서울특별시,11,11230,동대문구,1,37.57601543578574,127.06147129124967
서울특별시,11,11230,동대문구,1,37.58504290301295,127.06362297122912
서울특별시,11,11230,동대문구,1,37.59127770881018,127.05448648842464
서울특별시,11,11230,동대문구,1,37.6057559100367,127.0622320028767
서울특별시,11,11230,동대문구,1,37.577862012309566,127.0671089100313
서울특별시,11,11230,동대문구,1,37.57432024112358,127.07507748823576
서울특별시,11,11260,중랑구,1,37.60943104372956,127.07124700451556
서울특별시,11,11260,중랑구,1,37.585210807617415,127.08513363346341
서울특별시,11,11260,중랑구,1,37.58700399101816,127.08397951055612
서울특별시,11,11260,중랑구,1,37.590599082947925,127.08280332205607
서울특별시,11,11260,중랑구,1,37.58885819343802,127.09075073231233
서울특별시,11,11260,중랑구,1,37.60867064531278,127.0893781194354
서울특별시,11,11290,성북구,1,37.611963361588025,127.0496952172987
서울특별시,11,11320,도봉구,1,37.64795560248952,127.04357286277124
서울특별시,11,11350,노원구,1,37.66156066363625,127.05473318549784
서울특별시,11,11350,노원구,1,37.6606777809665,127.05701111850279
서울특별시,11,11350,노원구,1,37.65977683785659,127.05702246305816
서울특별시,11,11350,노원구,1,37.659785851094384,127.0581557304069
서울특별시,11,11350,노원구,1,37.677786643187936,127.05566193505936
서울특별시,11,11350,노원구,1,37.62023360763371,127.06998047194371
서울특별시,11,11350,노원구,2,37.63285581495752,127.07095688073763
서울특별시,11,11350,노원구,2,37.629225326423885,127.06760311533093
서울특별시,11,11350,노원구,1,37.64362266515759,127.06515773631311
서울특별시,11,11350,노원구,1,37.668911497869,127.07277670047955
서울특별시,11,11350,노원구,1,37.673442787940004,127.07612134710202
서울특별시,11,11680,강남구,1,37.50034345999558,127.06354592251336
서울특별시,11,11680,강남구,1,37.50657848864828,127.05441991642027
서울특별시,11,11680,강남구,1,37.51291224256963,127.05773384002997
서울특별시,11,11680,강남구,1,37.511146149664334,127.06228045838897
서울특별시,11,11680,강남구,1,37.48511560878691,127.07504253526089
서울특별시,11,11680,강남구,2,37.49160511070556,127.09871045055068
서울특별시,11,11680,강남구,1,37.471894144922594,127.11364309433826
서울특별시,11,11710,송파구,1,37.51479457939429,127.06789094057234
서울특별시,11,11710,송파구,1,37.51308094723584,127.07922374950147
서울특별시,11,11710,송파구,1,37.513063372924506,127.07696164534946
서울특별시,11,11710,송파구,1,37.50870649401428,127.09624365516481
서울특별시,11,11710,송파구,1,37.52041917461037,127.09610306822674
서울특별시,11,11710,송파구,1,37.52313930979925,127.09833303331199
서울특별시,11,11710,송파구,1,37.5123704283804,127.10411774199189
서울특별시,11,11710,송파구,1,37.52047067647813,127.10289008860558
서울특별시,11,11710,송파구,1,37.51598287168482,127.10520597027828
서울특별시,11,11710,송파구,1,37.521431247214345,127.11079765982058
서울특별시,11,11710,송파구,1,37.48905494393023,127.11909534340282
서울특별시,11,11710,송파구,1,37.491766283576965,127.12019449745961
서울특별시,11,11710,송파구,1,37.50256130297345,127.11780644754674
서울특별시,11,11710,송파구,1,37.50438005707327,127.12004721405806
서울특별시,11,11710,송파구,2,37.51248889686799,127.11995248333884
서울특별시,11,11710,송파구,1,37.51244683032595,127.11429720793004
서울특별시,11,11710,송파구,1,37.53497129129584,127.11403216765696
서울특별시,11,11710,송파구,1,37.46926669028042,127.12384849081639
서울특별시,11,11710,송파구,1,37.49643666845774,127.14275823369245
서울특별시,11,11740,강동구,1,37.54223798043508,127.12186782331524
서울특별시,11,11740,강동구,1,37.55396740781574,127.12399444257719
서울특별시,11,11740,강동구,1,37.52693805951987,127.12430907831197
서울특별시,11,11740,강동구,1,37.535055221601695,127.12534613011319
서울특별시,11,11740,강동구,1,37.541428452922844,127.13432478428687
서울특별시,11,11740,강동구,1,37.54225470580675,127.12413083637927
서울특별시,11,11740,강동구,1,37.54948753848625,127.12744176093484
서울특별시,11,11740,강동구,1,37.54682607267148,127.13313100203189
서울특별시,11,11740,강동구,1,37.53067416633444,127.14236849205626
서울특별시,11,11740,강동구,1,37.54595807121965,127.13766764839973
서울특별시,11,11740,강동구,1,37.54685905179972,127.13765732088416
서울특별시,11,11740,강동구,1,37.543271551020304,127.13996168146124
서울특별시,11,11740,강동구,1,37.55047939935138,127.13987927734235
서울특별시,11,11740,강동구,1,37.55504958338255,127.14888140743878
서울특별시,11,11740,강동구,1,37.56327898539598,127.16576713453883
서울특별시,11,11110,종로구,1,37.567096444486474,126.96423321831237
서울특별시,11,11110,종로구,1,37.57523445705107,126.96751724103227
서울특별시,11,11110,종로구,1,37.57156145324348,126.95964350378671
서울특별시,11,11110,종로구,1,37.57263945054514,126.98000548324993
서울특별시,11,11110,종로구,1,37.57175797111179,126.98228153209878
서울특별시,11,11110,종로구,1,37.585252538586865,126.97983411995938
서울특별시,11,11110,종로구,3,37.57267832138704,126.98453316535536
서울특별시,11,11110,종로구,1,37.574480195327226,126.98450880047857
서울특별시,11,11110,종로구,1,37.58271379686587,126.99911610793882
서울특별시,11,11110,종로구,1,37.57376153003263,127.00602785013288
서울특별시,11,11140,중구,1,37.55715647463108,126.9609748100379
서울특별시,11,11140,중구,1,37.56082937703141,126.96884711501087
서울특별시,11,11140,중구,2,37.566234981660145,126.9687729117698
서울특별시,11,11140,중구,1,37.56088824442697,126.97563754579271
서울특별시,11,11140,중구,1,37.55904717225966,126.97113526525915
서울특별시,11,11140,중구,1,37.5653438878491,126.96991708556271
서울특별시,11,11140,중구,1,37.565412463696504,126.97783973740195
서울특별시,11,11140,중구,1,37.5637172719468,126.99031389063897
서울특별시,11,11140,중구,1,37.564589246307996,126.98690637944456
서울특별시,11,11140,중구,1,37.564579569392556,126.98577457966702
서울특별시,11,11140,중구,1,37.561110285756556,127.00166771186599
서울특별시,11,11140,중구,1,37.56107208201246,126.99714070598365
서울특별시,11,11140,중구,1,37.56660128545368,127.01178240939454
서울특별시,11,11170,용산구,1,37.53284113993792,126.96244230355127
서울특별시,11,11170,용산구,1,37.53195009601524,126.96358603155723
서울특별시,11,11170,용산구,1,37.553631732038184,126.97007764994001
서울특별시,11,11170,용산구,1,37.53933386126731,126.98385210667476
서울특별시,11,11170,용산구,1,37.542056057466816,126.9860784949876
서울특별시,11,11170,용산구,1,37.54653168994913,126.98262316006284
서울특별시,11,11170,용산구,1,37.53319047955967,127.0031698719249
서울특별시,11,11170,용산구,1,37.53675614471412,126.9985965685589
서울특별시,11,11170,용산구,1,37.53681327022616,127.00538487819772
서울특별시,11,11200,성동구,3,37.54969726332785,127.03803396868057
서울특별시,11,11200,성동구,1,37.55136027010759,127.0210366779325
서울특별시,11,11200,성동구,1,37.550616553929075,127.04028565329396
서울특별시,11,11200,성동구,1,37.56049952770078,127.03676384180525
서울특별시,11,11200,성동구,1,37.5622553315958,127.03108183985695
서울특별시,11,11200,성동구,1,37.56584988182898,127.02990353439732
서울특별시,11,11200,성동구,1,37.54979756873201,127.0504815142835
서울특별시,11,11200,성동구,1,37.547986587768065,127.04937269909034
서울특별시,11,11230,동대문구,1,37.581147469068185,127.02744157674275
서울특별시,11,11230,동대문구,1,37.58932995627173,127.03639405302313
서울특별시,11,11290,성북구,1,37.591627028384465,126.98767385220955
서울특별시,11,11290,성북구,1,37.588167097285464,127.00470484363294
서울특별시,11,11290,성북구,1,37.59266228407725,127.00351287797918
서울특별시,11,11290,성북구,1,37.61061410359468,126.99534601998776
서울특별시,11,11290,성북구,1,37.61060449761605,126.99421352021972
서울특별시,11,11290,성북구,1,37.590006916917496,127.00920971717599
서울특별시,11,11290,성북구,1,37.5954314699782,127.01140290493387
서울특별시,11,11290,성북구,1,37.61347856072197,127.01456308747181
서울특별시,11,11290,성북구,1,37.58473266106464,127.02513066109597
서울특별시,11,11290,성북구,1,37.58920006088089,127.0205434240578
서울특별시,11,11290,성북구,1,37.58653455346095,127.02510726413607
서울특별시,11,11290,성북구,1,37.58562429229722,127.02398683147521
서울특별시,11,11290,성북구,1,37.60363384995811,127.02262008085359
서울특별시,11,11290,성북구,1,37.611704881811676,127.01798433220067
서울특별시,11,11290,성북구,1,37.59919421924424,127.03060511515989
서울특별시,11,11305,강북구,1,37.62790298399273,127.01550638755992
서울특별시,11,11305,강북구,1,37.6459311092837,127.01640267783966
서울특별시,11,11305,강북구,1,37.64770470948189,127.01297980895198
서울특별시,11,11305,강북구,1,37.6593979233327,127.01055894417676
서울특별시,11,11305,강북구,1,37.614454488429836,127.023611776254
서울특별시,11,11305,강북구,1,37.62614802431649,127.02119376715757
서울특별시,11,11305,강북구,1,37.62884147828803,127.02002569065141
서울특별시,11,11305,강북구,1,37.628906784889836,127.02795519833836
서울특별시,11,11305,강북구,1,37.64236490179732,127.02098194876984
서울특별시,11,11305,강북구,1,37.619915929992,127.03033730257464
서울특별시,11,11305,강북구,1,37.616330668894655,127.03264909618102
서울특별시,11,11305,강북구,1,37.625376996749125,127.03706381263599
서울특별시,11,11320,도봉구,1,37.66944895478216,127.02742895701407
서울특별시,11,11320,도봉구,1,37.66670884892596,127.0229306236826
서울특별시,11,11320,도봉구,1,37.679321898955806,127.0227659435304
서울특별시,11,11320,도봉구,1,37.64247645343486,127.03457787366554
서울특별시,11,11320,도봉구,1,37.65055715828914,127.03107402062909
서울특별시,11,11320,도봉구,1,37.650612558627316,127.03787274056769
서울특별시,11,11320,도봉구,1,37.65690992400443,127.0366585077036
서울특별시,11,11320,도봉구,1,37.665900844745565,127.0342758836577
서울특별시,11,11320,도봉구,1,37.671315694717975,127.03533957907597
서울특별시,11,11320,도봉구,1,37.68667761772918,127.04081046304015
서울특별시,11,11380,은평구,1,37.59183486322934,126.90953961733483
서울특별시,11,11380,은평구,1,37.59181400250639,126.9072752496213
서울특별시,11,11380,은평구,1,37.593563480687635,126.9015879598606
서울특별시,11,11380,은평구,1,37.592714914262565,126.90726212776612
서울특별시,11,11380,은평구,1,37.60264580299889,126.9093824439678
서울특별시,11,11380,은평구,1,37.59993264201102,126.90828943823799
서울특별시,11,11380,은평구,1,37.60893130150478,126.90702583435062
서울특별시,11,11380,은평구,1,37.59456881278296,126.91289701060474
서울특별시,11,11380,은평구,1,37.59726115701622,126.91172557493215
서울특별시,11,11380,은평구,1,37.60180723592328,126.91618956268583
서울특별시,11,11380,은평구,1,37.60541088659166,126.91613748281874
서울특별시,11,11380,은평구,1,37.61171726977671,126.91604632070903
서울특별시,11,11380,은평구,2,37.619825466471355,126.91592907048613
서울특별시,11,11380,은평구,2,37.620726376502816,126.9159160397803
서울특별시,11,11410,서대문구,1,37.58291903672224,126.91985898695351
서울특별시,11,11410,서대문구,1,37.5828880325228,126.91646282973069
서울특별시,11,11410,서대문구,1,37.56137912548886,126.9292238257537
서울특별시,11,11410,서대문구,1,37.56139955115943,126.93148728845394
서울특별시,11,11410,서대문구,1,37.558717159780095,126.93378911607118
서울특별시,11,11410,서대문구,1,37.57306037997828,126.92566109869627
서울특별시,11,11410,서대문구,1,37.56145042554366,126.93714595518767
서울특별시,11,11410,서대문구,1,37.56427420493567,126.950689058422
서울특별시,11,11410,서대문구,1,37.5643341212431,126.95747976296748
서울특별시,11,11410,서대문구,1,37.56785785760376,126.94837503823592
서울특별시,11,11410,서대문구,1,37.597588391027315,126.94795842888348
서울특별시,11,11440,마포구,1,37.557484955553974,126.89758848295679
서울특별시,11,11440,마포구,1,37.55661556940887,126.90099664649838
서울특별시,11,11440,마포구,1,37.57016072945538,126.90419443329982
서울특별시,11,11440,마포구,1,37.55674070599374,126.91457646680917
서울특별시,11,11440,마포구,1,37.55950545233933,126.92132759968696
서울특별시,11,11440,마포구,2,37.557744716394055,126.92588016641338
서울특별시,11,11440,마포구,2,37.548867837702595,126.94071899990388
서울특별시,11,11440,마포구,1,37.54531453453586,126.94642725425642
서울특별시,11,11440,마포구,1,37.55607525958881,126.94061739185766
서울특별시,11,11440,마포구,1,37.54892830644178,126.94750828498783
서울특별시,11,11440,마포구,1,37.550740207512824,126.9486146264582
서울특별시,11,11440,마포구,2,37.549889317055936,126.95428505465576
서울특별시,11,11440,마포구,1,37.549829236632725,126.94749566764706
서울특별시,11,11470,양천구,1,37.51651458469967,126.85294143819422
서울특별시,11,11470,양천구,1,37.5165473672075,126.856334512374
서울특별시,11,11470,양천구,1,37.52285371810021,126.8562386092353
서울특별시,11,11470,양천구,1,37.52659832576979,126.87088912264629
서울특별시,11,11470,양천구,1,37.52297311400965,126.86868097473118
서울특별시,11,11470,양천구,1,37.526544318645605,126.86523321489031
서울특별시,11,11470,양천구,1,37.53110287780532,126.87082147379674
서울특별시,11,11470,양천구,1,37.54185975128271,126.86500199108949
서울특별시,11,11470,양천구,1,37.528496683731845,126.8810429815637
서울특별시,11,11500,강서구,1,37.5575772333518,126.81383306429083
서울특별시,11,11500,강서구,1,37.54240839520579,126.82878310152397
서울특별시,11,11500,강서구,1,37.555054423006425,126.83198123375689
서울특별시,11,11500,강서구,1,37.55052762424138,126.82978822071698
서울특별시,11,11500,강서구,1,37.56139409958457,126.83527822644923
서울특별시,11,11500,강서구,2,37.56499767526748,126.8352223253485
서울특별시,11,11500,강서구,1,37.533587897814144,126.84815516146602
